customer_id,country,state
2.65E+18,US,HI
2.81E+18,US,HI
7.40E+18,US,HI
4.09E+18,US,HI
5.95E+18,US,HI
6.81E+18,US,HI
2.42E+17,US,HI
5.00E+18,US,IA
8.50E+18,US,IA
1.88E+18,US,IA
1.45E+18,US,IA
1.13E+18,US,IA
1.59E+18,US,IA
7.11E+18,US,IA
2.22E+17,US,IA
8.33E+18,US,IA
5.91E+18,US,IA
7.39E+18,US,IA
5.56E+17,US,IA
4.31E+18,US,IA
3.72E+18,US,IA
3.98E+18,US,IA
4.20E+18,US,IA
8.93E+18,US,IA
3.28E+18,US,IA
6.22E+17,US,IA
6.82E+18,US,IA
6.69E+18,US,IA
7.22E+18,US,IA
6.44E+18,US,IA
7.65E+16,US,IA
8.00E+18,US,IA
3.73E+18,US,IA
5.37E+18,US,IA
3.09E+18,US,IA
8.19E+18,US,IA
5.57E+18,US,IA
7.32E+18,US,IA
9.14E+18,US,IA
4.73E+18,US,IA
4.65E+17,US,IA
8.39E+18,US,IA
4.75E+18,US,IA
3.76E+18,US,IA
7.80E+18,US,IA
9.01E+18,US,IA
7.03E+18,US,IA
3.71E+17,US,IA
8.24E+18,US,IA
3.35E+18,US,IA
1.05E+18,US,IA
5.78E+18,US,IA
7.90E+18,US,IA
2.39E+18,US,IA
2.72E+18,US,IA
7.46E+18,US,IA
8.47E+18,US,IA
7.57E+18,US,IA
2.48E+18,US,IA
4.92E+18,US,IA
5.57E+18,US,IA
8.77E+17,US,IA
4.53E+18,US,IA
2.56E+18,US,IA
7.69E+18,US,IA
4.58E+18,US,IA
6.34E+18,US,IA
3.18E+18,US,IA
5.97E+18,US,IA
5.27E+18,US,IA
3.95E+17,US,IA
3.91E+17,US,ID
6.72E+18,US,ID
7.07E+18,US,ID
5.10E+18,US,ID
6.32E+18,US,ID
5.30E+18,US,ID
3.70E+18,US,ID
7.18E+18,US,ID
4.85E+18,US,ID
1.85E+18,US,ID
6.42E+18,US,ID
1.62E+18,US,ID
2.95E+18,US,ID
4.01E+16,US,ID
2.17E+18,US,ID
3.80E+18,US,ID
4.34E+18,US,ID
3.95E+18,US,ID
3.07E+18,US,ID
4.32E+18,US,ID
9.13E+18,US,ID
8.43E+18,US,ID
5.51E+18,US,ID
7.57E+18,US,ID
7.15E+18,US,ID
3.54E+18,US,ID
2.30E+18,US,ID
6.48E+18,US,ID
2.46E+18,US,ID
5.87E+18,US,ID
9.45E+17,US,ID
1.69E+18,US,ID
7.43E+18,US,ID
9.73E+17,US,ID
2.82E+18,US,ID
6.09E+18,US,ID
3.85E+18,US,ID
2.13E+18,US,ID
8.89E+18,US,ID
4.48E+18,US,ID
1.83E+18,US,ID
1.90E+18,US,ID
8.32E+18,US,ID
1.81E+18,US,ID
8.66E+18,US,ID
6.97E+18,US,ID
7.89E+18,US,ID
4.76E+18,US,ID
4.57E+18,US,IL
3.18E+18,US,IL
5.99E+18,US,IL
1.76E+18,US,IL
7.67E+18,US,IL
6.25E+17,US,IL
1.17E+18,US,IL
3.36E+18,US,IL
6.77E+18,US,IL
4.78E+18,US,IL
4.89E+18,US,IL
1.06E+15,US,IL
8.51E+17,US,IL
1.66E+18,US,IL
3.81E+18,US,IL
8.50E+18,US,IL
5.08E+17,US,IL
6.83E+18,US,IL
5.48E+18,US,IL
6.98E+18,US,IL
8.27E+18,US,IL
3.20E+18,US,IL
4.57E+18,US,IL
7.30E+17,US,IL
2.48E+18,US,IL
6.11E+16,US,IL
1.34E+18,US,IL
7.96E+18,US,IL
3.23E+18,US,IL
7.93E+18,US,IL
2.73E+18,US,IL
1.85E+18,US,IL
6.06E+18,US,IL
8.95E+18,US,IL
1.09E+18,US,IL
7.92E+18,US,IL
8.41E+18,US,IL
7.79E+18,US,IL
5.50E+18,US,IL
2.27E+18,US,IL
9.08E+18,US,IL
5.43E+17,US,IL
9.18E+18,US,IL
2.01E+18,US,IL
2.54E+18,US,IL
2.57E+18,US,IL
8.96E+18,US,IL
1.74E+18,US,IL
7.82E+18,US,IL
8.10E+18,US,IL
6.14E+17,US,IL
1.68E+16,US,IL
8.54E+18,US,IL
2.94E+18,US,IL
8.83E+18,US,IL
7.44E+18,US,IL
1.49E+18,US,IL
5.55E+18,US,IL
4.91E+17,US,IL
4.29E+18,US,IL
2.79E+18,US,IL
6.50E+18,US,IL
7.78E+16,US,IL
2.79E+18,US,IL
8.86E+18,US,IL
1.12E+18,US,IL
7.63E+18,US,IL
5.09E+18,US,IL
9.36E+17,US,IL
8.02E+18,US,IL
6.12E+17,US,IL
3.42E+18,US,IL
7.38E+18,US,IL
2.71E+18,US,IL
2.30E+18,US,IL
3.30E+18,US,IL
8.64E+18,US,IL
7.11E+18,US,IL
4.84E+18,US,IL
9.17E+18,US,IL
3.60E+18,US,IL
1.50E+18,US,IL
4.55E+18,US,IL
7.76E+18,US,IL
3.57E+18,US,IL
7.94E+18,US,IL
5.64E+18,US,IL
5.26E+18,US,IL
2.83E+18,US,IL
3.91E+18,US,IL
1.04E+18,US,IL
1.55E+18,US,IL
6.40E+18,US,IL
7.67E+18,US,IL
7.58E+18,US,IL
5.60E+18,US,IL
4.81E+18,US,IL
8.03E+18,US,IL
5.95E+18,US,IL
6.89E+18,US,IL
4.88E+18,US,IL
9.15E+18,US,IL
5.53E+18,US,IL
3.80E+18,US,IL
2.66E+18,US,IL
8.82E+18,US,IL
1.51E+18,US,IL
2.37E+18,US,IL
5.36E+18,US,IL
7.18E+18,US,IL
8.50E+18,US,IL
6.33E+18,US,IL
5.25E+18,US,IL
9.20E+17,US,IL
8.30E+18,US,IL
6.84E+18,US,IL
5.45E+18,US,IL
1.59E+18,US,IL
7.18E+18,US,IL
9.12E+18,US,IL
7.28E+18,US,IL
2.34E+18,US,IL
6.47E+18,US,IL
4.64E+18,US,IL
1.54E+18,US,IL
1.23E+18,US,IL
7.25E+18,US,IL
5.34E+18,US,IL
4.08E+18,US,IL
7.27E+18,US,IL
3.27E+18,US,IL
1.65E+18,US,IL
7.95E+18,US,IL
8.35E+18,US,IL
5.98E+18,US,IL
6.77E+16,US,IL
7.59E+18,US,IL
8.11E+18,US,IL
3.13E+18,US,IL
7.89E+18,US,IL
7.77E+18,US,IL
3.30E+18,US,IL
2.55E+17,US,IL
2.40E+18,US,IL
2.49E+18,US,IL
7.75E+18,US,IL
6.53E+18,US,IL
7.28E+18,US,IL
8.92E+18,US,IL
6.10E+18,US,IL
8.95E+18,US,IL
8.95E+18,US,IL
2.97E+18,US,IL
6.27E+18,US,IL
7.58E+18,US,IL
9.02E+18,US,IL
4.70E+18,US,IL
2.35E+18,US,IL
7.00E+18,US,IL
1.07E+17,US,IL
1.71E+18,US,IL
6.83E+18,US,IL
8.68E+18,US,IL
5.35E+18,US,IL
4.02E+17,US,IL
2.09E+18,US,IL
7.10E+18,US,IL
1.66E+18,US,IL
7.88E+18,US,IL
3.29E+18,US,IL
4.66E+18,US,IL
1.88E+18,US,IL
1.88E+18,US,IL
5.91E+18,US,IL
7.57E+18,US,IL
3.53E+18,US,IL
7.87E+18,US,IL
2.23E+18,US,IL
7.18E+18,US,IL
7.55E+18,US,IL
7.60E+18,US,IL
4.95E+18,US,IL
1.20E+16,US,IL
7.91E+18,US,IL
6.21E+18,US,IL
5.09E+18,US,IL
7.70E+18,US,IL
1.69E+18,US,IL
3.38E+18,US,IL
3.77E+18,US,IL
2.56E+18,US,IL
2.03E+18,US,IL
3.52E+18,US,IL
8.60E+17,US,IL
8.34E+18,US,IL
5.08E+18,US,IL
6.50E+18,US,IL
3.95E+18,US,IL
3.47E+18,US,IL
2.37E+18,US,IL
8.21E+17,US,IL
8.60E+18,US,IL
5.75E+18,US,IL
4.07E+18,US,IL
2.83E+18,US,IL
3.72E+18,US,IL
4.13E+18,US,IL
1.65E+18,US,IL
7.83E+18,US,IL
4.66E+18,US,IL
6.00E+18,US,IL
6.27E+18,US,IL
5.82E+18,US,IL
7.03E+18,US,IL
1.89E+18,US,IL
4.35E+18,US,IL
3.48E+18,US,IL
2.79E+18,US,IL
2.84E+18,US,IL
4.00E+18,US,IL
1.93E+18,US,IL
2.46E+18,US,IL
5.62E+18,US,IL
8.22E+18,US,IL
7.46E+17,US,IL
2.92E+18,US,IL
2.84E+18,US,IL
9.08E+18,US,IL
3.02E+18,US,IL
4.73E+18,US,IL
2.31E+18,US,IL
9.11E+18,US,IL
7.04E+18,US,IL
4.10E+18,US,IL
1.70E+18,US,IL
6.68E+18,US,IL
3.91E+18,US,IL
3.57E+18,US,IN
3.49E+18,US,IN
8.02E+17,US,IN
3.52E+18,US,IN
5.31E+18,US,IN
4.71E+18,US,IN
3.57E+17,US,IN
3.54E+18,US,IN
5.00E+17,US,IN
4.30E+18,US,IN
4.61E+18,US,IN
8.21E+17,US,IN
4.59E+18,US,IN
7.63E+18,US,IN
2.31E+18,US,IN
2.29E+18,US,IN
8.57E+18,US,IN
5.14E+18,US,IN
1.95E+18,US,IN
1.22E+18,US,IN
3.46E+18,US,IN
9.06E+18,US,IN
7.09E+18,US,IN
1.93E+18,US,IN
7.06E+18,US,IN
1.77E+18,US,IN
5.17E+18,US,IN
4.64E+18,US,IN
8.34E+17,US,IN
4.67E+18,US,IN
6.37E+18,US,IN
8.30E+18,US,IN
3.08E+18,US,IN
5.37E+18,US,IN
3.79E+18,US,IN
3.63E+18,US,IN
8.46E+18,US,IN
5.50E+18,US,IN
2.96E+18,US,IN
8.22E+18,US,IN
7.45E+18,US,IN
6.37E+18,US,IN
9.22E+18,US,IN
2.58E+18,US,IN
3.57E+18,US,IN
4.61E+18,US,IN
7.19E+17,US,IN
1.76E+17,US,IN
8.74E+18,US,IN
6.03E+18,US,IN
4.41E+18,US,IN
6.40E+18,US,IN
9.14E+18,US,IN
5.71E+18,US,IN
5.28E+18,US,IN
1.17E+18,US,IN
6.88E+18,US,IN
8.56E+18,US,IN
6.66E+18,US,IN
8.42E+18,US,IN
7.47E+18,US,IN
1.58E+18,US,IN
1.09E+18,US,IN
3.50E+18,US,IN
1.27E+18,US,IN
5.44E+17,US,IN
6.67E+17,US,IN
7.87E+17,US,IN
8.61E+18,US,IN
3.88E+18,US,IN
5.97E+17,US,IN
6.46E+18,US,IN
9.70E+17,US,IN
8.37E+18,US,IN
1.59E+18,US,IN
6.75E+18,US,IN
4.31E+18,US,IN
3.82E+18,US,IN
3.95E+18,US,IN
8.58E+18,US,IN
5.06E+17,US,IN
7.45E+18,US,IN
7.25E+18,US,IN
3.96E+18,US,IN
7.83E+17,US,IN
5.80E+18,US,IN
1.54E+18,US,IN
3.07E+18,US,IN
8.93E+18,US,IN
6.43E+18,US,IN
3.35E+18,US,IN
4.68E+18,US,IN
2.96E+18,US,IN
6.77E+18,US,IN
1.41E+18,US,IN
1.10E+18,US,IN
7.34E+18,US,IN
4.07E+18,US,IN
8.20E+18,US,IN
4.31E+18,US,IN
1.15E+18,US,IN
1.62E+18,US,IN
9.13E+18,US,IN
7.47E+18,US,IN
2.46E+18,US,IN
4.84E+18,US,IN
4.72E+18,US,IN
8.32E+18,US,IN
1.16E+18,US,IN
5.84E+17,US,IN
8.45E+18,US,IN
9.20E+18,US,IN
1.92E+18,US,IN
5.95E+17,US,IN
3.99E+18,US,IN
8.93E+18,US,IN
4.80E+18,US,IN
4.17E+18,US,IN
9.09E+18,US,IN
4.26E+17,US,IN
5.50E+18,US,IN
8.11E+18,US,IN
2.88E+18,US,IN
2.22E+18,US,IN
5.66E+18,US,IN
9.15E+18,US,IN
2.01E+18,US,IN
7.67E+18,US,IN
8.49E+18,US,IN
4.11E+18,US,IN
3.04E+18,US,IN
8.07E+18,US,IN
1.66E+18,US,IN
5.28E+18,US,IN
4.01E+18,US,IN
1.96E+18,US,IN
4.07E+18,US,IN
9.08E+18,US,IN
2.18E+17,US,IN
8.99E+17,US,IN
2.13E+18,US,IN
3.98E+18,US,IN
4.05E+18,US,IN
8.75E+18,US,IN
5.71E+18,US,IN
3.58E+18,US,IN
2.04E+18,US,IN
1.90E+18,US,IN
8.64E+18,US,IN
5.48E+18,US,IN
6.57E+18,US,IN
8.94E+18,US,IN
7.75E+18,US,IN
1.27E+18,US,IN
6.70E+18,US,IN
4.00E+18,US,IN
6.43E+18,US,IN
3.75E+18,US,IN
5.61E+18,US,IN
9.11E+18,US,IN
7.09E+18,US,IN
8.59E+18,US,IN
7.43E+17,US,IN
7.51E+18,US,IN
8.46E+18,US,IN
5.43E+18,US,IN
4.27E+18,US,IN
7.59E+18,US,IN
6.86E+18,US,IN
4.08E+18,US,IN
3.12E+18,US,IN
4.93E+18,US,IN
8.50E+18,US,IN
9.08E+18,US,IN
2.11E+18,US,IN
2.76E+18,US,IN
8.40E+18,US,IN
2.51E+18,US,IN
7.37E+18,US,IN
4.84E+18,US,IN
2.41E+18,US,IN
1.28E+18,US,IN
9.15E+18,US,IN
3.44E+18,US,IN
2.53E+18,US,IN
7.12E+18,US,IN
1.40E+18,US,IN
8.35E+18,US,IN
5.27E+18,US,IN
4.80E+18,US,IN
8.35E+18,US,IN
5.77E+18,US,IN
1.70E+18,US,IN
8.24E+18,US,IN
2.36E+18,US,IN
5.64E+18,US,IN
2.66E+18,US,IN
2.97E+18,US,IN
5.47E+18,US,IN
7.96E+18,US,IN
2.18E+17,US,IN
9.13E+17,US,IN
6.14E+18,US,IN
8.10E+18,US,IN
4.01E+18,US,IN
5.91E+18,US,IN
6.36E+18,US,IN
4.02E+18,US,IN
7.77E+18,US,IN
5.63E+18,US,IN
7.44E+18,US,IN
4.30E+18,US,KS
4.09E+18,US,KS
4.34E+18,US,KS
5.98E+18,US,KS
8.69E+18,US,KS
8.22E+18,US,KS
7.38E+18,US,KS
7.69E+18,US,KS
9.13E+18,US,KS
3.95E+18,US,KS
6.22E+18,US,KS
6.00E+18,US,KS
5.63E+18,US,KS
3.50E+18,US,KS
3.56E+18,US,KS
4.21E+18,US,KS
1.61E+18,US,KS
5.63E+16,US,KS
6.24E+18,US,KS
3.08E+17,US,KS
7.77E+18,US,KS
2.46E+18,US,KS
7.31E+18,US,KS
6.47E+18,US,KS
8.45E+18,US,KS
5.23E+18,US,KS
7.56E+18,US,KS
5.44E+18,US,KS
8.11E+18,US,KS
3.57E+18,US,KS
5.77E+18,US,KS
8.50E+18,US,KS
4.05E+18,US,KS
9.84E+17,US,KS
2.60E+18,US,KS
5.01E+18,US,KS
8.02E+18,US,KS
5.79E+18,US,KS
6.83E+17,US,KS
3.30E+18,US,KS
2.13E+18,US,KS
4.76E+18,US,KS
8.94E+18,US,KS
6.17E+18,US,KS
4.84E+18,US,KS
7.12E+18,US,KS
3.25E+18,US,KS
8.84E+18,US,KS
9.38E+17,US,KY
1.23E+18,US,KY
4.47E+18,US,KY
3.05E+18,US,KY
2.63E+18,US,KY
1.31E+18,US,KY
8.28E+17,US,KY
1.26E+18,US,KY
8.49E+18,US,KY
1.92E+18,US,KY
4.28E+18,US,KY
6.06E+18,US,KY
7.71E+18,US,KY
9.20E+17,US,KY
7.87E+18,US,KY
4.32E+18,US,KY
9.18E+18,US,KY
1.42E+18,US,KY
3.28E+18,US,KY
7.62E+18,US,KY
2.05E+17,US,KY
5.60E+18,US,KY
8.75E+18,US,KY
4.46E+18,US,KY
3.87E+18,US,KY
1.17E+18,US,KY
3.65E+18,US,KY
6.15E+17,US,KY
5.28E+18,US,KY
2.34E+18,US,KY
1.34E+18,US,KY
9.14E+18,US,KY
4.65E+18,US,KY
1.73E+18,US,KY
4.19E+18,US,KY
8.78E+18,US,KY
5.06E+18,US,KY
2.06E+18,US,KY
5.80E+18,US,KY
3.76E+18,US,KY
6.55E+18,US,KY
7.26E+18,US,KY
4.17E+18,US,KY
5.32E+17,US,KY
8.84E+18,US,KY
6.34E+17,US,KY
8.01E+18,US,KY
3.77E+18,US,KY
5.41E+18,US,KY
3.15E+18,US,KY
4.20E+18,US,KY
7.79E+18,US,KY
7.53E+18,US,KY
3.44E+18,US,KY
8.34E+18,US,KY
6.46E+17,US,KY
2.08E+18,US,KY
8.73E+17,US,KY
8.73E+17,US,KY
1.79E+17,US,KY
1.42E+18,US,KY
5.60E+18,US,KY
8.65E+18,US,KY
8.76E+18,US,KY
3.94E+18,US,KY
6.98E+18,US,KY
5.21E+18,US,KY
3.48E+18,US,KY
2.10E+18,US,KY
2.51E+18,US,KY
4.26E+18,US,KY
8.19E+18,US,KY
2.65E+18,US,KY
3.03E+18,US,KY
6.61E+18,US,KY
6.77E+18,US,KY
3.09E+18,US,KY
7.68E+16,US,KY
5.25E+18,US,KY
8.47E+18,US,KY
3.12E+18,US,KY
7.80E+18,US,KY
2.75E+18,US,KY
9.05E+18,US,KY
2.87E+17,US,KY
2.35E+18,US,KY
1.93E+18,US,KY
2.97E+18,US,KY
4.26E+17,US,KY
8.35E+18,US,KY
1.72E+18,US,KY
4.15E+18,US,KY
1.45E+18,US,KY
8.67E+18,US,KY
2.77E+18,US,KY
2.25E+18,US,KY
5.21E+18,US,KY
5.13E+18,US,KY
8.96E+17,US,KY
7.48E+18,US,KY
1.96E+18,US,KY
1.53E+17,US,KY
2.76E+17,US,KY
7.39E+18,US,KY
8.36E+18,US,KY
1.12E+18,US,KY
6.39E+17,US,KY
1.37E+18,US,KY
3.14E+18,US,KY
7.66E+17,US,KY
2.87E+18,US,KY
6.80E+18,US,KY
5.49E+18,US,KY
6.63E+18,US,KY
2.35E+18,US,KY
3.09E+18,US,KY
6.47E+18,US,KY
5.30E+18,US,KY
1.45E+18,US,KY
2.62E+18,US,KY
6.47E+18,US,KY
4.98E+18,US,KY
9.17E+18,US,KY
1.84E+18,US,KY
7.30E+18,US,KY
1.07E+18,US,KY
1.85E+18,US,KY
9.88E+17,US,LA
1.39E+18,US,LA
2.90E+17,US,LA
3.34E+17,US,LA
8.00E+18,US,LA
3.28E+18,US,LA
1.86E+16,US,LA
6.94E+17,US,LA
9.04E+18,US,LA
2.48E+18,US,LA
7.18E+18,US,LA
7.49E+18,US,LA
6.71E+18,US,LA
6.91E+18,US,LA
3.64E+18,US,LA
3.91E+18,US,LA
3.75E+18,US,LA
1.39E+18,US,LA
4.81E+18,US,LA
7.61E+17,US,LA
5.72E+18,US,LA
5.65E+17,US,LA
6.45E+18,US,LA
4.95E+18,US,LA
7.54E+17,US,LA
6.63E+18,US,LA
5.42E+17,US,LA
7.05E+18,US,LA
5.44E+18,US,LA
4.21E+18,US,LA
8.94E+17,US,LA
8.73E+18,US,LA
8.24E+18,US,LA
1.19E+18,US,LA
5.17E+18,US,LA
7.27E+18,US,LA
2.67E+18,US,LA
5.22E+18,US,LA
4.80E+18,US,LA
8.73E+18,US,LA
4.16E+17,US,LA
1.25E+18,US,LA
6.69E+18,US,LA
3.15E+18,US,LA
5.71E+18,US,LA
1.11E+18,US,LA
7.96E+18,US,LA
2.24E+18,US,LA
8.05E+18,US,LA
2.46E+18,US,LA
1.08E+18,US,LA
4.75E+18,US,LA
5.54E+18,US,LA
6.70E+18,US,LA
3.68E+18,US,LA
1.36E+18,US,LA
8.49E+18,US,LA
1.34E+18,US,LA
8.91E+18,US,LA
3.43E+17,US,LA
2.08E+18,US,LA
9.26E+17,US,LA
7.28E+18,US,LA
4.97E+18,US,LA
6.90E+18,US,LA
5.43E+18,US,LA
8.04E+18,US,LA
5.70E+18,US,LA
6.30E+18,US,LA
3.20E+18,US,LA
3.36E+18,US,LA
6.96E+18,US,LA
4.08E+18,US,LA
2.75E+18,US,LA
9.04E+18,US,LA
7.64E+17,US,LA
4.76E+18,US,LA
3.69E+18,US,LA
8.96E+18,US,LA
6.78E+18,US,LA
6.09E+18,US,LA
8.39E+18,US,LA
9.15E+18,US,LA
7.99E+18,US,LA
9.22E+18,US,LA
5.19E+18,US,LA
2.09E+18,US,LA
1.60E+18,US,LA
8.14E+18,US,LA
9.86E+17,US,LA
3.27E+18,US,LA
6.09E+18,US,LA
4.22E+18,US,LA
7.07E+18,US,LA
4.29E+18,US,LA
2.83E+18,US,LA
2.38E+18,US,LA
2.30E+18,US,LA
1.09E+18,US,LA
5.80E+18,US,LA
5.51E+18,US,LA
6.93E+17,US,LA
4.04E+18,US,LA
9.75E+17,US,LA
4.39E+18,US,LA
1.94E+17,US,LA
2.04E+18,US,LA
6.87E+18,US,LA
5.98E+18,US,LA
1.48E+18,US,LA
1.30E+18,US,LA
8.14E+18,US,LA
3.39E+18,US,LA
7.52E+18,US,LA
7.33E+18,US,LA
3.18E+18,US,LA
8.73E+18,US,LA
8.45E+18,US,LA
9.09E+18,US,LA
6.06E+18,US,LA
3.69E+18,US,LA
4.44E+18,US,LA
6.61E+18,US,LA
4.28E+18,US,LA
3.21E+18,US,LA
1.21E+18,US,LA
7.85E+18,US,LA
3.77E+18,US,LA
3.98E+18,US,LA
3.21E+18,US,LA
4.48E+18,US,LA
9.13E+18,US,LA
4.26E+18,US,LA
5.54E+18,US,MA
8.19E+18,US,MA
6.30E+18,US,MA
2.87E+17,US,MA
7.33E+17,US,MA
5.12E+18,US,MA
8.29E+18,US,MA
4.82E+18,US,MA
7.77E+18,US,MA
7.79E+17,US,MA
7.40E+18,US,MA
3.52E+17,US,MA
2.18E+18,US,MA
1.55E+18,US,MA
5.23E+18,US,MA
7.64E+18,US,MA
6.67E+18,US,MA
2.36E+18,US,MA
3.81E+18,US,MA
7.69E+18,US,MA
6.03E+18,US,MA
2.17E+18,US,MA
4.36E+18,US,MA
4.47E+18,US,MA
2.76E+18,US,MA
6.07E+18,US,MA
6.47E+17,US,MA
9.13E+18,US,MA
5.03E+18,US,MA
4.65E+18,US,MA
6.53E+18,US,MA
4.10E+18,US,MA
1.45E+17,US,MA
4.39E+17,US,MA
3.76E+18,US,MA
2.71E+18,US,MA
5.77E+18,US,MA
6.00E+18,US,MA
7.71E+18,US,MA
2.30E+18,US,MA
2.43E+18,US,MA
6.20E+18,US,MA
2.24E+18,US,MA
3.72E+18,US,MA
5.78E+18,US,MA
6.77E+18,US,MA
6.85E+18,US,MA
5.70E+18,US,MA
8.61E+18,US,MA
6.70E+18,US,MA
3.21E+18,US,MA
8.66E+18,US,MA
4.48E+18,US,MA
7.56E+18,US,MA
5.69E+18,US,MA
4.82E+18,US,MA
2.35E+18,US,MA
6.97E+18,US,MA
4.15E+18,US,MA
3.80E+18,US,MA
1.95E+17,US,MA
7.51E+18,US,MA
3.82E+18,US,MA
7.07E+18,US,MA
3.41E+18,US,MA
1.35E+17,US,MA
1.72E+18,US,MA
7.76E+18,US,MA
7.28E+18,US,MA
4.49E+18,US,MA
7.92E+18,US,MA
8.88E+18,US,MA
1.40E+18,US,MA
8.41E+18,US,MA
1.93E+18,US,MA
1.55E+18,US,MA
1.99E+18,US,MA
3.49E+18,US,MA
5.43E+18,US,MA
1.23E+18,US,MA
3.21E+18,US,MA
4.86E+17,US,MA
7.42E+18,US,MA
1.90E+18,US,MA
7.08E+18,US,MA
2.93E+18,US,MA
8.54E+18,US,MA
4.60E+18,US,MA
3.34E+18,US,MA
2.52E+18,US,MA
7.92E+17,US,MA
4.96E+18,US,MA
8.99E+18,US,MA
4.79E+18,US,MA
4.31E+17,US,MA
4.06E+18,US,MA
9.05E+18,US,MA
4.58E+18,US,MA
3.82E+18,US,MA
5.19E+18,US,MA
3.70E+18,US,MA
1.98E+18,US,MA
1.45E+18,US,MA
7.56E+18,US,MA
2.29E+18,US,MA
7.24E+18,US,MA
5.75E+18,US,MA
4.89E+18,US,MA
1.06E+18,US,MA
9.37E+17,US,MA
8.46E+18,US,MA
7.34E+18,US,MA
4.02E+18,US,MA
7.16E+18,US,MA
3.76E+18,US,MA
8.42E+18,US,MA
8.51E+18,US,MA
4.31E+18,US,MA
2.41E+18,US,MA
4.06E+18,US,MA
3.96E+17,US,MA
3.28E+18,US,MA
6.04E+18,US,MD
3.89E+17,US,MD
1.08E+18,US,MD
7.44E+18,US,MD
7.55E+18,US,MD
7.64E+18,US,MD
4.28E+18,US,MD
5.93E+18,US,MD
4.12E+18,US,MD
8.87E+18,US,MD
6.80E+18,US,MD
9.05E+18,US,MD
8.70E+18,US,MD
4.88E+18,US,MD
2.81E+18,US,MD
8.98E+18,US,MD
7.05E+18,US,MD
9.13E+18,US,MD
7.93E+18,US,MD
7.85E+18,US,MD
6.07E+18,US,MD
1.49E+18,US,MD
3.42E+18,US,MD
6.45E+18,US,MD
6.56E+17,US,MD
5.72E+17,US,MD
5.70E+18,US,MD
2.11E+18,US,MD
2.77E+18,US,MD
9.97E+17,US,MD
5.91E+18,US,MD
2.16E+18,US,MD
3.69E+18,US,MD
6.15E+18,US,MD
6.17E+18,US,MD
5.57E+18,US,MD
6.14E+18,US,MD
6.76E+18,US,MD
6.57E+18,US,MD
4.34E+18,US,MD
8.16E+18,US,MD
6.07E+18,US,MD
3.63E+18,US,MD
7.98E+18,US,MD
5.90E+17,US,MD
1.88E+18,US,MD
5.54E+18,US,MD
3.78E+18,US,MD
6.39E+18,US,MD
7.50E+18,US,MD
7.12E+18,US,MD
7.72E+18,US,MD
5.15E+18,US,MD
1.43E+18,US,MD
3.94E+18,US,MD
3.10E+17,US,MD
2.15E+18,US,MD
2.20E+18,US,MD
6.23E+18,US,MD
4.95E+18,US,MD
7.32E+18,US,MD
1.02E+18,US,MD
2.23E+18,US,MD
4.97E+18,US,MD
6.66E+17,US,MD
2.59E+18,US,MD
7.84E+18,US,MD
3.97E+18,US,MD
4.86E+18,US,MD
6.31E+18,US,MD
7.80E+18,US,MD
5.06E+18,US,MD
6.29E+17,US,MD
9.71E+17,US,MD
5.14E+18,US,MD
5.59E+17,US,MD
4.73E+18,US,MD
2.05E+18,US,MD
2.04E+18,US,MD
8.48E+18,US,MD
5.37E+18,US,MD
6.10E+18,US,MD
2.47E+18,US,MD
4.23E+18,US,MD
8.87E+18,US,MD
6.05E+18,US,MD
5.61E+18,US,MD
9.13E+18,US,MD
3.97E+18,US,MD
4.48E+18,US,MD
4.82E+18,US,MD
2.27E+18,US,MD
3.35E+18,US,MD
1.68E+18,US,MD
9.20E+18,US,MD
3.77E+18,US,MD
8.45E+18,US,MD
2.20E+18,US,MD
5.18E+17,US,MD
3.08E+18,US,MD
3.03E+18,US,MD
4.69E+18,US,MD
6.26E+18,US,MD
2.68E+18,US,MD
2.97E+17,US,MD
6.86E+18,US,MD
3.17E+18,US,MD
7.46E+18,US,MD
1.72E+17,US,MD
7.52E+18,US,MD
6.23E+17,US,MD
4.85E+18,US,MD
5.01E+18,US,MD
1.73E+18,US,MD
6.05E+18,US,MD
3.22E+18,US,MD
1.77E+18,US,MD
9.22E+18,US,MD
4.21E+18,US,MD
1.30E+18,US,MD
5.95E+18,US,MD
9.01E+18,US,MD
2.96E+18,US,MD
1.78E+18,US,MD
7.80E+18,US,MD
2.17E+17,US,MD
8.23E+15,US,MD
3.29E+18,US,MD
2.04E+18,US,MD
2.27E+18,US,MD
7.74E+18,US,MD
7.06E+18,US,MD
2.54E+18,US,MD
5.37E+18,US,MD
3.50E+18,US,MD
3.29E+18,US,MD
4.14E+18,US,MD
6.95E+18,US,MD
3.63E+18,US,MD
3.50E+18,US,MD
7.03E+18,US,MD
2.51E+18,US,MD
6.22E+18,US,MD
6.13E+18,US,MD
6.60E+18,US,MD
2.19E+18,US,MD
9.87E+17,US,MD
2.40E+18,US,MD
6.30E+18,US,MD
7.29E+18,US,MD
8.40E+18,US,MD
4.85E+18,US,MD
2.75E+18,US,MD
3.52E+18,US,MD
7.71E+18,US,MD
2.27E+18,US,MD
8.04E+18,US,MD
2.18E+18,US,MD
8.05E+18,US,MD
2.48E+17,US,MD
6.86E+18,US,MD
3.21E+18,US,MD
3.85E+18,US,MD
4.09E+18,US,MD
7.49E+18,US,MD
1.74E+18,US,MD
6.84E+17,US,MD
8.87E+18,US,MD
